	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0031593	GO:0031593	polyubiquitin modification-dependent protein binding	1/532	51/17697	0.7896316665008021	0.8941417400082612	0.7510600474285237	TNFAIP3	1
GO:0005548	GO:0005548	phospholipid transporter activity	1/532	52/17697	0.7959739510650985	0.8969267448587207	0.7533993922789893	PLTP	1
GO:0008146	GO:0008146	sulfotransferase activity	1/532	52/17697	0.7959739510650985	0.8969267448587207	0.7533993922789893	WSCD1	1
GO:0050661	GO:0050661	NADP binding	1/532	52/17697	0.7959739510650985	0.8969267448587207	0.7533993922789893	DPYD	1
GO:0022843	GO:0022843	voltage-gated cation channel activity	3/532	142/17697	0.8042450058047811	0.9047756315303788	0.7599922901743746	ANXA2/KCNJ2/KCND2	3
GO:0015108	GO:0015108	chloride transmembrane transporter activity	2/532	100/17697	0.8071365868828705	0.9061610458220818	0.7611560087181762	CLIC1/TTYH1	2
GO:0015179	GO:0015179	L-amino acid transmembrane transporter activity	1/532	54/17697	0.8080916685686098	0.9061610458220818	0.7611560087181762	SLC7A7	1
GO:0140030	GO:0140030	modification-dependent protein binding	3/532	144/17697	0.8117730680757441	0.9088186367956231	0.763388328621523	TNFAIP3/LYN/PTPN6	3
GO:0042054	GO:0042054	histone methyltransferase activity	1/532	57/17697	0.8249345660093823	0.922063958458874	0.7745141171531214	EZH2	1
GO:0099516	GO:0099516	ion antiporter activity	1/532	58/17697	0.8302143171932262	0.9264710496214265	0.7782159800116182	SLC24A3	1
GO:0035257	GO:0035257	nuclear hormone receptor binding	3/532	152/17697	0.8394781570011655	0.9347177043658077	0.7851429946294398	CEBPB/WIPI1/FHL2	3
GO:0016279	GO:0016279	protein-lysine N-methyltransferase activity	1/532	60/17697	0.8403017746318877	0.9347177043658077	0.7851429946294398	EZH2	1
GO:0016278	GO:0016278	lysine N-methyltransferase activity	1/532	61/17697	0.8451188895548245	0.938569535995983	0.7883784512884918	EZH2	1
GO:0016407	GO:0016407	acetyltransferase activity	2/532	110/17697	0.8473189902796688	0.9395072964220968	0.7891661501046854	SAT1/PAFAH1B3	2
GO:0030145	GO:0030145	manganese ion binding	1/532	62/17697	0.8497909665993262	0.9407430349094776	0.7902041441557548	SOD2	1
GO:0004860	GO:0004860	protein kinase inhibitor activity	1/532	63/17697	0.8543223647149576	0.941248646657338	0.7906288472719799	GMFG	1
GO:0051536	GO:0051536	iron-sulfur cluster binding	1/532	63/17697	0.8543223647149576	0.941248646657338	0.7906288472719799	DPYD	1
GO:0051540	GO:0051540	metal cluster binding	1/532	63/17697	0.8543223647149576	0.941248646657338	0.7906288472719799	DPYD	1
GO:0003684	GO:0003684	damaged DNA binding	1/532	65/17697	0.8629799100557158	0.9492779010612875	0.7973732502269189	BLM	1
GO:0002039	GO:0002039	p53 binding	1/532	66/17697	0.8671141369074832	0.9523139411678065	0.7999234593541384	BLM	1
GO:0019210	GO:0019210	kinase inhibitor activity	1/532	67/17697	0.8711238515671859	0.9546776693834143	0.801908940789896	GMFG	1
GO:0031625	GO:0031625	ubiquitin protein ligase binding	6/532	290/17697	0.8720215941121229	0.9546776693834143	0.801908940789896	TNFRSF1B/LYN/CBS/CXCR4/CKB/ERBB3	6
GO:0016782	GO:0016782	transferase activity, transferring sulfur-containing groups	1/532	69/17697	0.8787846045268862	0.9600876947615326	0.8064532470617871	WSCD1	1
GO:0008514	GO:0008514	organic anion transmembrane transporter activity	4/532	211/17697	0.8821430032128854	0.9600876947615326	0.8064532470617871	SLC7A7/AQP9/SLCO2B1/ABCC3	4
GO:0005179	GO:0005179	hormone activity	2/532	122/17697	0.8854186850246343	0.9600876947615326	0.8064532470617871	HAMP/FBN1	2
GO:0070491	GO:0070491	repressing transcription factor binding	1/532	71/17697	0.885990786236605	0.9600876947615326	0.8064532470617871	TLE2	1
GO:0140097	GO:0140097	catalytic activity, acting on DNA	4/532	213/17697	0.886509006906023	0.9600876947615326	0.8064532470617871	MCM7/CHD7/TOP2A/BLM	4
GO:0005262	GO:0005262	calcium channel activity	2/532	123/17697	0.8881605501877576	0.9600876947615326	0.8064532470617871	ANXA2/SLC24A3	2
GO:0016810	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	2/532	123/17697	0.8881605501877576	0.9600876947615326	0.8064532470617871	VNN2/APOBEC3G	2
GO:0001098	GO:0001098	basal transcription machinery binding	1/532	72/17697	0.8894318903851427	0.9600876947615326	0.8064532470617871	AHR	1
GO:0001099	GO:0001099	basal RNA polymerase II transcription machinery binding	1/532	72/17697	0.8894318903851427	0.9600876947615326	0.8064532470617871	AHR	1
GO:0015077	GO:0015077	monovalent inorganic cation transmembrane transporter activity	8/532	382/17697	0.8916219489194998	0.9606974227153693	0.8069654055769716	TCIRG1/KCNJ2/KCNMB1/KCND2/ATP6V1G2/SLC24A3/KCNIP1/SCN3A	8
GO:0016811	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	1/532	73/17697	0.8927693221193331	0.9606974227153693	0.8069654055769716	VNN2	1
GO:0015171	GO:0015171	amino acid transmembrane transporter activity	1/532	74/17697	0.8960061991411508	0.9626857302400271	0.8086355416157591	SLC7A7	1
GO:0004722	GO:0004722	protein serine/threonine phosphatase activity	1/532	76/17697	0.9021902947301312	0.9678295266996608	0.8129562212575568	DUSP1	1
GO:0003724	GO:0003724	RNA helicase activity	1/532	78/17697	0.9080072969386093	0.9702320595817525	0.8149742977879686	DDX25	1
GO:0005089	GO:0005089	Rho guanyl-nucleotide exchange factor activity	1/532	79/17697	0.9107849868204789	0.9702320595817525	0.8149742977879686	DOCK2	1
GO:0016791	GO:0016791	phosphatase activity	5/532	270/17697	0.9118817421212027	0.9702320595817525	0.8149742977879686	PTPRC/PTPN6/FBP1/DUSP1/ACP5	5
GO:0015078	GO:0015078	proton transmembrane transporter activity	2/532	133/17697	0.9124187183966945	0.9702320595817525	0.8149742977879686	TCIRG1/ATP6V1G2	2
GO:0035326	GO:0035326	enhancer binding	2/532	133/17697	0.9124187183966945	0.9702320595817525	0.8149742977879686	AHR/SOX11	2
GO:0046873	GO:0046873	metal ion transmembrane transporter activity	9/532	438/17697	0.9136931086544384	0.9702320595817525	0.8149742977879686	ANXA2/SLC31A2/KCNJ2/KCNMB1/KCND2/TTYH1/SLC24A3/KCNIP1/SCN3A	9
GO:0004721	GO:0004721	phosphoprotein phosphatase activity	3/532	182/17697	0.9142302091008432	0.9702320595817525	0.8149742977879686	PTPRC/PTPN6/DUSP1	3
GO:0004527	GO:0004527	exonuclease activity	1/532	81/17697	0.916091729586018	0.9707210529099549	0.8153850417850765	ENPP2	1
GO:0051427	GO:0051427	hormone receptor binding	3/532	185/17697	0.9196244301277511	0.9725936966063801	0.8169580226677728	CEBPB/WIPI1/FHL2	3
GO:0005088	GO:0005088	Ras guanyl-nucleotide exchange factor activity	2/532	137/17697	0.9206658946230668	0.9725936966063801	0.8169580226677728	DOCK2/DENND2D	2
GO:0015085	GO:0015085	calcium ion transmembrane transporter activity	2/532	139/17697	0.9245102475591698	0.9735425828922103	0.8177550669695336	ANXA2/SLC24A3	2
GO:0008135	GO:0008135	translation factor activity, RNA binding	1/532	85/17697	0.9257785889263588	0.9735425828922103	0.8177550669695336	EEF1A2	1
GO:0015297	GO:0015297	antiporter activity	1/532	85/17697	0.9257785889263588	0.9735425828922103	0.8177550669695336	SLC24A3	1
GO:0008276	GO:0008276	protein methyltransferase activity	1/532	87/17697	0.9301949539745765	0.9760797429207199	0.8198862274400518	EZH2	1
GO:0008509	GO:0008509	anion transmembrane transporter activity	6/532	327/17697	0.9310082396401094	0.9760797429207199	0.8198862274400518	SLC7A7/AQP9/SLCO2B1/ABCC3/CLIC1/TTYH1	6
GO:0016874	GO:0016874	ligase activity	2/532	145/17697	0.935016369026658	0.9775338417696888	0.8211076395513601	ACSL1/ASS1	2
GO:0008080	GO:0008080	N-acetyltransferase activity	1/532	90/17697	0.9363325475557589	0.9775338417696888	0.8211076395513601	SAT1	1
GO:0015103	GO:0015103	inorganic anion transmembrane transporter activity	2/532	146/17697	0.936626942186253	0.9775338417696888	0.8211076395513601	CLIC1/TTYH1	2
GO:0015081	GO:0015081	sodium ion transmembrane transporter activity	2/532	149/17697	0.9412347266762277	0.9808656625362793	0.8239062981431801	SLC24A3/SCN3A	2
GO:0008194	GO:0008194	UDP-glycosyltransferase activity	2/532	151/17697	0.9441279415794425	0.982403398670501	0.8251979637955299	MGAT4A/XYLT1	2
GO:0008757	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	2/532	155/17697	0.9495130352439775	0.9865255373674309	0.8286604726424992	NNMT/EZH2	2
GO:0004843	GO:0004843	thiol-dependent ubiquitin-specific protease activity	1/532	106/17697	0.9610389398058214	0.9970059659961591	0.8374638098213353	TNFAIP3	1
GO:0022804	GO:0022804	active transmembrane transporter activity	6/532	362/17697	0.9632520935602591	0.9973785581302355	0.8377767792906816	SLCO2B1/TCIRG1/ABCC3/ATP6V1G2/SLC24A3/ABCA8	6
GO:0016410	GO:0016410	N-acyltransferase activity	1/532	113/17697	0.9685764043490175	0.9973785581302355	0.8377767792906816	SAT1	1
GO:0036459	GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	1/532	114/17697	0.9695271182301777	0.9973785581302355	0.8377767792906816	TNFAIP3	1
GO:0101005	GO:0101005	ubiquitinyl hydrolase activity	1/532	114/17697	0.9695271182301777	0.9973785581302355	0.8377767792906816	TNFAIP3	1
GO:0001158	GO:0001158	enhancer sequence-specific DNA binding	1/532	119/17697	0.9738669433203148	0.9973785581302355	0.8377767792906816	SOX11	1
GO:0031490	GO:0031490	chromatin DNA binding	1/532	119/17697	0.9738669433203148	0.9973785581302355	0.8377767792906816	EZH2	1
GO:0140098	GO:0140098	catalytic activity, acting on RNA	6/532	386/17697	0.9766649865370176	0.9973785581302355	0.8377767792906816	RNASE2/RNASE6/RNASET2/RNASE1/RNASEH2A/DDX25	6
GO:0019783	GO:0019783	ubiquitin-like protein-specific protease activity	1/532	123/17697	0.976890120598576	0.9973785581302355	0.8377767792906816	TNFAIP3	1
GO:0004674	GO:0004674	protein serine/threonine kinase activity	7/532	439/17697	0.9795630869787759	0.9973785581302355	0.8377767792906816	MAP3K8/SYK/TGFBR2/MYLK/PBK/CDC7/TTK	7
GO:0051082	GO:0051082	unfolded protein binding	1/532	131/17697	0.9819292747167696	0.9973785581302355	0.8377767792906816	PPIC	1
GO:0043021	GO:0043021	ribonucleoprotein complex binding	1/532	133/17697	0.9830073019450147	0.9973785581302355	0.8377767792906816	EZH2	1
GO:0016746	GO:0016746	transferase activity, transferring acyl groups	3/532	264/17697	0.9870093064652413	0.9973785581302355	0.8377767792906816	F13A1/SAT1/PAFAH1B3	3
GO:0015293	GO:0015293	symporter activity	1/532	144/17697	0.9878860921774931	0.9973785581302355	0.8377767792906816	SLC24A3	1
GO:0000287	GO:0000287	magnesium ion binding	2/532	213/17697	0.9889137066249835	0.9973785581302355	0.8377767792906816	MAP3K8/TOP2A	2
GO:0005085	GO:0005085	guanyl-nucleotide exchange factor activity	2/532	214/17697	0.9892065869829969	0.9973785581302355	0.8377767792906816	DOCK2/DENND2D	2
GO:0008168	GO:0008168	methyltransferase activity	2/532	215/17697	0.9894919219661723	0.9973785581302355	0.8377767792906816	NNMT/EZH2	2
GO:0016758	GO:0016758	transferase activity, transferring hexosyl groups	2/532	216/17697	0.9897698993962232	0.9973785581302355	0.8377767792906816	MGAT4A/XYLT1	2
GO:0004842	GO:0004842	ubiquitin-protein transferase activity	5/532	382/17697	0.9905211113343115	0.9973785581302355	0.8377767792906816	TNFAIP3/BIRC3/UBE2C/DTL/TRIM9	5
GO:0016757	GO:0016757	transferase activity, transferring glycosyl groups	3/532	280/17697	0.9912051879806263	0.9973785581302355	0.8377767792906816	MGAT4A/UPP1/XYLT1	3
GO:0016741	GO:0016741	transferase activity, transferring one-carbon groups	2/532	226/17697	0.9921832723942461	0.9973785581302355	0.8377767792906816	NNMT/EZH2	2
GO:0016747	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	2/532	232/17697	0.9933540228812675	0.9973785581302355	0.8377767792906816	SAT1/PAFAH1B3	2
GO:0015291	GO:0015291	secondary active transmembrane transporter activity	2/532	237/17697	0.9941971116312691	0.9973785581302355	0.8377767792906816	SLCO2B1/SLC24A3	2
GO:0019787	GO:0019787	ubiquitin-like protein transferase activity	5/532	407/17697	0.9945001207330341	0.9973785581302355	0.8377767792906816	TNFAIP3/BIRC3/UBE2C/DTL/TRIM9	5
GO:0061630	GO:0061630	ubiquitin protein ligase activity	1/532	221/17697	0.9988732925042421	0.99914700154292	0.8392622341508845	BIRC3	1
GO:0061659	GO:0061659	ubiquitin-like protein ligase activity	1/532	230/17697	0.99914700154292	0.99914700154292	0.8392622341508845	BIRC3	1
